,ID,Date,Grade,Text,Option,Size,ProductNum,FilteredText,Text_Morpheme
2855,1882***************,2022.06.10,5,0,0,0,3885402789,,"[('0', 'Number')]"
2856,kesl****,2023.04.08,5,0,0,0,3885402789,,"[('0', 'Number')]"
2857,샤이니2,2023.04.04,5,0,0,0,3885402789,,"[('0', 'Number')]"
2858,bigb****,2023.01.08,5,0,0,0,3885402789,,"[('0', 'Number')]"
2859,bigb****,2023.01.08,5,0,0,0,3885402789,,"[('0', 'Number')]"
2860,good****,2022.11.22,5,0,0,0,3885402789,,"[('0', 'Number')]"
2861,kiki***,2022.11.07,5,0,0,0,3885402789,,"[('0', 'Number')]"
2862,jewe***,2022.09.27,4,0,0,0,3885402789,,"[('0', 'Number')]"
2863,jewe***,2022.09.27,4,0,0,0,3885402789,,"[('0', 'Number')]"
2864,myal****,2022.06.11,5,0,0,0,3885402789,,"[('0', 'Number')]"
2865,sch0***,2022.06.06,5,0,0,0,3885402789,,"[('0', 'Number')]"
2866,닉네임이용,2022.06.05,4,0,0,0,3885402789,,"[('0', 'Number')]"
2867,real****,2022.05.24,5,0,0,0,3885402789,,"[('0', 'Number')]"
2868,diky**,2022.05.20,5,0,0,0,3885402789,,"[('0', 'Number')]"
2869,weez***,2022.03.23,5,0,0,0,3885402789,,"[('0', 'Number')]"
2870,문산문산,2022.09.26,5,올 여름 애용했어요~,0,0,3885402789,여름 애용,"[('올', 'Verb'), ('여름', 'Noun'), ('애용', 'Noun'), ('했어요', 'Verb'), ('~', 'Punctuation')]"
2871,srdb**,2022.07.25,5,여름에 입기 좋네요.,0,0,3885402789,여름 입기 좋네요,"[('여름', 'Noun'), ('에', 'Josa'), ('입기', 'Verb'), ('좋네요', 'Adjective'), ('.', 'Punctuation')]"
2872,love*****,2022.06.19,5,빠른배송 잘 받았습니다.수고하시요.,0,0,3885402789,빠른 배송 받았습니다 수고 하시요,"[('빠른', 'Adjective'), ('배송', 'Noun'), ('잘', 'Verb'), ('받았습니다', 'Verb'), ('.', 'Punctuation'), ('수고', 'Noun'), ('하시요', 'Verb'), ('.', 'Punctuation')]"
2873,love*****,2022.06.19,5,빠른배송 잘 받았습니다.수고하시요.,0,0,3885402789,빠른 배송 받았습니다 수고 하시요,"[('빠른', 'Adjective'), ('배송', 'Noun'), ('잘', 'Verb'), ('받았습니다', 'Verb'), ('.', 'Punctuation'), ('수고', 'Noun'), ('하시요', 'Verb'), ('.', 'Punctuation')]"
2874,dino***,2022.06.01,3,생각보다 얇고 옷의 질감이 좋지는 않습니다,0,0,3885402789,생각 보다 얇고 질감 좋지는 않습니다,"[('생각', 'Noun'), ('보다', 'Josa'), ('얇고', 'Adjective'), ('옷', 'Noun'), ('의', 'Josa'), ('질감', 'Noun'), ('이', 'Josa'), ('좋지는', 'Adjective'), ('않습니다', 'Verb')]"
2875,ujun***,2022.05.26,2,너무 얇아서 꼭지 비침;;이너웨어로 밖에 안되겠네요,0,0,3885402789,너무 얇아서 꼭지 비침 웨어 밖에 안되겠네요,"[('너무', 'Adverb'), ('얇아서', 'Adjective'), ('꼭지', 'Noun'), ('비침', 'Verb'), (';;', 'Punctuation'), ('이', 'Determiner'), ('너', 'Modifier'), ('웨어', 'Noun'), ('로', 'Josa'), ('밖에', 'Josa'), ('안되겠네요', 'Adjective')]"
2876,부산남자2호,2023.01.10,4,국산 속옷보다 좌우로 좁고 길이가 깁니다.같이 있는 속옷은 110사이즈인데동영상에서 보이는 것보다 체감적으로 더 길고 좌우로는 약간 꽉기는데 체형이 약간 보정되는 느낌도 듭니다.,"Large, 6 Pack - White",비공개,5502719701,국산 속옷 보다 좌우 좁고 길이 깁니다같이 있는 속옷 사이즈 인데 동영상 보이는 보다 체감 길고 좌우 로는 기는데 체형 보정 되는 느낌 듭 니,"[('국산', 'Noun'), ('속옷', 'Noun'), ('보다', 'Josa'), ('좌우', 'Noun'), ('로', 'Josa'), ('좁고', 'Adjective'), ('길이', 'Noun'), ('가', 'Josa'), ('깁니다', 'Verb'), ('.', 'Punctuation'), ('같이', 'Adverb'), ('있는', 'Adjective'), ('속옷', 'Noun'), ('은', 'Josa'), ('110', 'Number'), ('사이즈', 'Noun'), ('인데', 'Josa'), ('동영상', 'Noun'), ('에서', 'Josa'), ('보이는', 'Verb'), ('것', 'Noun'), ('보다', 'Josa'), ('체감', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('더', 'Noun'), ('길고', 'Adjective'), ('좌우', 'Noun'), ('로는', 'Josa'), ('약간', 'Noun'), ('꽉', 'Noun'), ('기는데', 'Verb'), ('체형', 'Noun'), ('이', 'Josa'), ('약간', 'Noun'), ('보정', 'Noun'), ('되는', 'Verb'), ('느낌', 'Noun'), ('도', 'Josa'), ('듭니', 'Noun'), ('다', 'Josa'), ('.', 'Punctuation')]"
2877,abuz***,2022.12.25,5,미국 유학시절 입던 헤인스 런닝을 11번가를 통해 잘 구했네요. 배송은 정말 총알배송! 깜놀했어요. 11번가 화이팅입니다!,"6 Pack - White, X-Large",비공개,5502719701,미국 유학 시절 입던 헤인스 런닝 번가 통해 했네요 배송 정말 총알 배송 깜놀 번가 화이팅 입니다,"[('미국', 'Noun'), ('유학', 'Noun'), ('시절', 'Noun'), ('입던', 'Verb'), ('헤인스', 'Noun'), ('런닝', 'Noun'), ('을', 'Josa'), ('11', 'Number'), ('번가', 'Noun'), ('를', 'Josa'), ('통해', 'Noun'), ('잘', 'Verb'), ('구', 'Noun'), ('했네요', 'Verb'), ('.', 'Punctuation'), ('배송', 'Noun'), ('은', 'Josa'), ('정말', 'Noun'), ('총알', 'Noun'), ('배송', 'Noun'), ('!', 'Punctuation'), ('깜놀', 'Noun'), ('했어요', 'Verb'), ('.', 'Punctuation'), ('11', 'Number'), ('번가', 'Noun'), ('화이팅', 'Noun'), ('입니다', 'Adjective'), ('!', 'Punctuation')]"
2878,imju****,2022.10.04,3,금액에 비해 퀄러티를 크게 기대하진 않았지만 음… 보통입니다. 허리 라인도 엄청 기네요.,"6 Pack - White, X-Large",비공개,5502719701,금액 비해 퀄러티 크게 기대하진 않았지만 보통 입니다 허리 라인 엄청 기네,"[('금액', 'Noun'), ('에', 'Josa'), ('비해', 'Verb'), ('퀄러티', 'Noun'), ('를', 'Josa'), ('크게', 'Noun'), ('기대하진', 'Adjective'), ('않았지만', 'Verb'), ('음', 'Noun'), ('…', 'Punctuation'), ('보통', 'Noun'), ('입니다', 'Adjective'), ('.', 'Punctuation'), ('허리', 'Noun'), ('라인', 'Noun'), ('도', 'Josa'), ('엄청', 'Adverb'), ('기네', 'Noun'), ('요', 'Josa'), ('.', 'Punctuation')]"
2879,jang**,2022.06.23,5,좋습니다.오래전부터 입었던 제품 입니다,"White 12-pack, Small, 12",비공개,5502719701,좋습니다 오래전 입었던 제품 입니다,"[('좋습니다', 'Adjective'), ('.', 'Punctuation'), ('오래전', 'Adverb'), ('부터', 'Noun'), ('입었던', 'Verb'), ('제품', 'Noun'), ('입니다', 'Adjective')]"
2880,Person1992,2022.03.06,5,빠른배송과 좋은제품 좋은가격 모두 만족합니다.재구매의사 있습니다!,0,비공개,5502719701,빠른 배송 좋은 제품 좋은 가격 만족합니다 재구매 의사 있습니다,"[('빠른', 'Adjective'), ('배송', 'Noun'), ('과', 'Josa'), ('좋은', 'Adjective'), ('제품', 'Noun'), ('좋은', 'Adjective'), ('가격', 'Noun'), ('모두', 'Noun'), ('만족합니다', 'Adjective'), ('.', 'Punctuation'), ('재구매', 'Verb'), ('의사', 'Noun'), ('있습니다', 'Adjective'), ('!', 'Punctuation')]"
2881,odcs****,2022.08.01,5,여름아니어도 속옷으로 매일 잘 입고있는제품 저렴하게 구매했습니다.,"6 Pack - White, X-Large",비공개,5502719701,여름 아니어도 속옷 매일 입고있는 제품 저렴하게 구매 했습니다,"[('여름', 'Noun'), ('아니어도', 'Adjective'), ('속옷', 'Noun'), ('으로', 'Josa'), ('매일', 'Noun'), ('잘', 'Verb'), ('입고있는', 'Verb'), ('제품', 'Noun'), ('저렴하게', 'Adjective'), ('구매', 'Noun'), ('했습니다', 'Verb'), ('.', 'Punctuation')]"
2882,sh03**,2022.06.23,5,사이즈 넉넉하고 원단도 좋아요. 세탁기 건조기사용에도 좋아요.,0,"6 Pack - Black/Grey Assorted, 3X-Large",5502719701,사이즈 넉넉하고 원단 좋아요 세탁기 건조기 사용 에도 좋아요,"[('사이즈', 'Noun'), ('넉넉하고', 'Adjective'), ('원단', 'Noun'), ('도', 'Josa'), ('좋아요', 'Adjective'), ('.', 'Punctuation'), ('세탁기', 'Noun'), ('건조기', 'Noun'), ('사용', 'Noun'), ('에도', 'Josa'), ('좋아요', 'Adjective'), ('.', 'Punctuation')]"
2883,Person1992,2022.07.04,5,빠른배송과 좋은 상품 및 좋은 가격 감사합니다!,"6 Pack - White, Medium",비공개,5502719701,빠른 배송 좋은 상품 좋은 가격 감사합니다,"[('빠른', 'Adjective'), ('배송', 'Noun'), ('과', 'Josa'), ('좋은', 'Adjective'), ('상품', 'Noun'), ('및', 'Noun'), ('좋은', 'Adjective'), ('가격', 'Noun'), ('감사합니다', 'Verb'), ('!', 'Punctuation')]"
2884,rqsx**,2022.10.14,5,사이즈좋고 상품좋고 가격좋고 추천드립니다.,"Medium, 6 Pack - White",비공개,5502719701,사이즈 좋고 상품 좋고 가격 좋고 추천 드립니다,"[('사이즈', 'Noun'), ('좋고', 'Adjective'), ('상품', 'Noun'), ('좋고', 'Adjective'), ('가격', 'Noun'), ('좋고', 'Adjective'), ('추천', 'Noun'), ('드립니다', 'Verb'), ('.', 'Punctuation')]"
2885,jins******,2022.09.01,5,좋은상품 빠른배송 감사합니다.,"Medium, 6 Pack - White",비공개,5502719701,좋은 상품 빠른 배송 감사합니다,"[('좋은', 'Adjective'), ('상품', 'Noun'), ('빠른', 'Adjective'), ('배송', 'Noun'), ('감사합니다', 'Verb'), ('.', 'Punctuation')]"
2886,dani****,2023.03.16,5,아직 입기전이에요. 배송은 일주일 정도 걸렸어요.,0,0,5502719701,아직 입기전이에요 배송 일주일 정도 걸렸어요,"[('아직', 'Adverb'), ('입기전이에요', 'Verb'), ('.', 'Punctuation'), ('배송', 'Noun'), ('은', 'Josa'), ('일주일', 'Noun'), ('정도', 'Noun'), ('걸렸어요', 'Verb'), ('.', 'Punctuation')]"
2887,remi****,2023.03.25,4,깨끗해요 여름엔 메리야스입어야죠,0,0,5502719701,깨끗해요 여름 메리야스 입어야죠,"[('깨끗해요', 'Adjective'), ('여름', 'Noun'), ('엔', 'Josa'), ('메리야스', 'Noun'), ('입어야죠', 'Verb')]"
2888,dydx****,2022.05.25,5,맘에들어요잘입을게요ㅠㅠ,0,0,5502719701,들어요 입을게요 ㅠㅠ,"[('맘', 'Noun'), ('에', 'Josa'), ('들어요', 'Verb'), ('잘', 'VerbPrefix'), ('입을게요', 'Adjective'), ('ㅠㅠ', 'KoreanParticle')]"
2889,iooi****,2022.06.05,4,가격대비 무난합니다.,0,0,5502719701,가격 대비 무난 합니다,"[('가격', 'Noun'), ('대비', 'Noun'), ('무난', 'Noun'), ('합니다', 'Verb'), ('.', 'Punctuation')]"
2890,hynj*****,2023.04.02,4,안에 받쳐주면   조아요 추천합니다 ？？,0,0,5502719701,받쳐주면 조아요 추천 합니다,"[('안', 'Noun'), ('에', 'Josa'), ('받쳐주면', 'Verb'), ('조아요', 'Adjective'), ('추천', 'Noun'), ('합니다', 'Verb'), ('？？', 'Foreign')]"
2891,hynj*****,2023.04.02,4,안에 받쳐주면   조아요 추천합니다 ？？,0,0,5502719701,받쳐주면 조아요 추천 합니다,"[('안', 'Noun'), ('에', 'Josa'), ('받쳐주면', 'Verb'), ('조아요', 'Adjective'), ('추천', 'Noun'), ('합니다', 'Verb'), ('？？', 'Foreign')]"
2892,wang******,2023.03.08,3,옷이 너무길어요 그리고 많이 파져있어요,0,0,5502719701,너무 길어요 많이 파져있어요,"[('옷', 'Noun'), ('이', 'Josa'), ('너무', 'Adverb'), ('길어요', 'Verb'), ('그리고', 'Conjunction'), ('많이', 'Adverb'), ('파져있어요', 'Verb')]"
2893,vitc**************,2021.11.04,5,좋아요 좋아요 좋아요 ㅎㅎ,0,0,5502719701,좋아요 좋아요 좋아요,"[('좋아요', 'Adjective'), ('좋아요', 'Adjective'), ('좋아요', 'Adjective'), ('ㅎㅎ', 'KoreanParticle')]"
2894,silv*********,2023.02.07,5,0,0,0,5502719701,,"[('0', 'Number')]"
2895,jwrh****,2022.08.06,5,0,0,0,5502719701,,"[('0', 'Number')]"
2896,kohs****,2022.07.14,4,0,0,0,5502719701,,"[('0', 'Number')]"
2897,tnak*****,2021.09.06,3,0,0,0,5502719701,,"[('0', 'Number')]"
2898,ksmk***,2022.12.19,4,상품 좋아요 배송 생각보다 빨라서 좋아요 ㅔ,0,0,5502719701,상품 좋아요 배송 생각 보다 라서 좋아요,"[('상품', 'Noun'), ('좋아요', 'Adjective'), ('배송', 'Noun'), ('생각', 'Noun'), ('보다', 'Josa'), ('빨', 'Noun'), ('라서', 'Josa'), ('좋아요', 'Adjective'), ('ㅔ', 'KoreanParticle')]"
2899,dhs8**,2022.04.11,3,면이좋은데 이회사제품은조금얇은듯합니다,0,0,5502719701,좋은데 이회 사제품 얇은듯 합니다,"[('면', 'Noun'), ('이', 'Josa'), ('좋은데', 'Adjective'), ('이회', 'Noun'), ('사제품', 'Noun'), ('은', 'Josa'), ('조금', 'Noun'), ('얇은듯', 'Adjective'), ('합니다', 'Verb')]"
2900,hihi****,2022.04.05,5,지난 3-4년 사이에 칼하트 긴팔 반팔 합쳐 10장 이상 샀습니다 올해는 처음 샀는데 지금까지 산 것 중 원단은 가장 얇고 목은 가장 잘 늘어날 듯 힘이 없고 세탁 전이지만 사이즈는 가장 크네요 비싼 티셔츠도 아니라 정가품 논란이 필요할까 하면서도 가품이라면?? 모르겠습니다 다른 색깔 다른 판매처로 사봐야겠어요,0,"Peat, X-Large",5536367308,지난 사이 하트 합쳐 샀습니다 올해 처음 샀는데 지금 원단 가장 얇고 가장 늘어날 없고 세탁 전이 사이즈 가장 크네요 비싼 티셔츠 아니라 정가 논란 필요할까 하면서도 가품 라면 모르겠습니다 색깔 판매 사봐야겠어요,"[('지난', 'Noun'), ('3-4년', 'Number'), ('사이', 'Noun'), ('에', 'Josa'), ('칼', 'Noun'), ('하트', 'Noun'), ('긴', 'Verb'), ('팔', 'Noun'), ('반', 'Modifier'), ('팔', 'Noun'), ('합쳐', 'Verb'), ('10', 'Number'), ('장', 'Noun'), ('이상', 'Noun'), ('샀습니다', 'Verb'), ('올해', 'Noun'), ('는', 'Josa'), ('처음', 'Noun'), ('샀는데', 'Verb'), ('지금', 'Noun'), ('까지', 'Josa'), ('산', 'Noun'), ('것', 'Noun'), ('중', 'Noun'), ('원단', 'Noun'), ('은', 'Josa'), ('가장', 'Noun'), ('얇고', 'Adjective'), ('목', 'Noun'), ('은', 'Josa'), ('가장', 'Noun'), ('잘', 'Verb'), ('늘어날', 'Verb'), ('듯', 'Noun'), ('힘', 'Noun'), ('이', 'Josa'), ('없고', 'Adjective'), ('세탁', 'Noun'), ('전이', 'Noun'), ('지만', 'Josa'), ('사이즈', 'Noun'), ('는', 'Josa'), ('가장', 'Noun'), ('크네요', 'Verb'), ('비싼', 'Adjective'), ('티셔츠', 'Noun'), ('도', 'Josa'), ('아니라', 'Adjective'), ('정가', 'Noun'), ('품', 'Noun'), ('논란', 'Noun'), ('이', 'Josa'), ('필요할까', 'Adjective'), ('하면서도', 'Verb'), ('가품', 'Noun'), ('이', 'Determiner'), ('라면', 'Noun'), ('??', 'Punctuation'), ('모르겠습니다', 'Verb'), ('다른', 'Noun'), ('색깔', 'Noun'), ('다른', 'Noun'), ('판매', 'Noun'), ('처', 'Noun'), ('로', 'Josa'), ('사봐야겠어요', 'Verb')]"
2901,died****,2022.04.11,4,우주패쓰 쿠폰 사용처를 찾다가 눈에 띄어 구매했습다. 약 1만원에 구입했고 후기와 남편 사이즈를 고려하여 M 사이즈로 구입했습니다.결과는 절반의 실패 ㅜ.ㅜ재질은 헤비코튼으로 두툼합니다. 다만 사이즈가 174cm 인 남편이 입으니 어깨는 조금 여유 있으나 길이가 넘 기네요.엉덩이 아래까지 내려옵니다. M 사이즈는 180 넘어야 적당하게 핏이 맞을 것 같습니다. 다음엔 S 사이즈로 구입해보려 합니다.,0,"Medium, Peat",5536367308,우주 패쓰 쿠폰 사용 찾다가 띄어 구매 만원 구입 했고 후기 남편 사이즈 고려 하여 사이즈 구입 했습니다 결과 절반 실패 재질 헤비 코튼 합니다 사이즈 남편 입으니 어깨 여유 있으나 길이 기네 엉덩이 아래 내려옵니다 사이즈 넘어야 적당하게 맞을 같습니다 사이즈 구입 해보려 합니다,"[('우주', 'Noun'), ('패쓰', 'Noun'), ('쿠폰', 'Noun'), ('사용', 'Noun'), ('처', 'Noun'), ('를', 'Josa'), ('찾다가', 'Verb'), ('눈', 'Noun'), ('에', 'Josa'), ('띄어', 'Verb'), ('구매', 'Noun'), ('했', 'Verb'), ('습', 'Noun'), ('다', 'Adverb'), ('.', 'Punctuation'), ('약', 'Noun'), ('1만원', 'Number'), ('에', 'Foreign'), ('구입', 'Noun'), ('했고', 'Verb'), ('후기', 'Noun'), ('와', 'Josa'), ('남편', 'Noun'), ('사이즈', 'Noun'), ('를', 'Josa'), ('고려', 'Noun'), ('하여', 'Verb'), ('M', 'Alpha'), ('사이즈', 'Noun'), ('로', 'Josa'), ('구입', 'Noun'), ('했습니다', 'Verb'), ('.', 'Punctuation'), ('결과', 'Noun'), ('는', 'Josa'), ('절반', 'Noun'), ('의', 'Josa'), ('실패', 'Noun'), ('ㅜ', 'KoreanParticle'), ('.', 'Punctuation'), ('ㅜ', 'KoreanParticle'), ('재질', 'Noun'), ('은', 'Josa'), ('헤비', 'Noun'), ('코튼', 'Noun'), ('으로', 'Josa'), ('두', 'Determiner'), ('툼', 'Noun'), ('합니다', 'Verb'), ('.', 'Punctuation'), ('다만', 'Noun'), ('사이즈', 'Noun'), ('가', 'Josa'), ('174', 'Number'), ('cm', 'Alpha'), ('인', 'Noun'), ('남편', 'Noun'), ('이', 'Josa'), ('입으니', 'Verb'), ('어깨', 'Noun'), ('는', 'Josa'), ('조금', 'Noun'), ('여유', 'Noun'), ('있으나', 'Adjective'), ('길이', 'Noun'), ('가', 'Josa'), ('넘', 'Verb'), ('기네', 'Noun'), ('요', 'Josa'), ('.', 'Punctuation'), ('엉덩이', 'Noun'), ('아래', 'Noun'), ('까지', 'Josa'), ('내려옵니다', 'Verb'), ('.', 'Punctuation'), ('M', 'Alpha'), ('사이즈', 'Noun'), ('는', 'Josa'), ('180', 'Number'), ('넘어야', 'Verb'), ('적당하게', 'Adjective'), ('핏', 'Noun'), ('이', 'Josa'), ('맞을', 'Verb'), ('것', 'Noun'), ('같습니다', 'Adjective'), ('.', 'Punctuation'), ('다음', 'Noun'), ('엔', 'Josa'), ('S', 'Alpha'), ('사이즈', 'Noun'), ('로', 'Josa'), ('구입', 'Noun'), ('해보려', 'Verb'), ('합니다', 'Verb'), ('.', 'Punctuation')]"
2902,워킹 바이블,2022.04.28,5,"이 브랜드를 입어 보고 미리 알고 가격이 아주 좋아 주문 했어요.  아마존 배송비가 안 드니까 이렇게 터무니 없이 싼 가격에 배달 받고, 싼 가격으로 옷을 구입 하네요. 오버 핏이라서 아주 여유 있게 입을 수 있구요. 남녀 공용 선호하는 디자인이라서 딸이  ？ 벌 가지고 입고 있었는데, 바로 더 사겠다더라구요. 가격 대비 아주 좋은 제품 입니다.",0,"Beet Red Heather, Large",5536367308,브랜드 입어 보고 미리 가격 아주 주문 아마존 배송비 드니까 이렇게 무니 없이 가격 배달 받고 가격 구입 하네요 오버 이라서 아주 여유 있게 있구요 남녀 공용 선호 하는 디자인 이라서 가지 입고 있었는데 사겠다더라구요 가격 대비 아주 좋은 제품 입니다,"[('이', 'Noun'), ('브랜드', 'Noun'), ('를', 'Josa'), ('입어', 'Verb'), ('보고', 'Noun'), ('미리', 'Noun'), ('알', 'Noun'), ('고', 'Josa'), ('가격', 'Noun'), ('이', 'Josa'), ('아주', 'Noun'), ('좋아', 'Adjective'), ('주문', 'Noun'), ('했어요', 'Verb'), ('.', 'Punctuation'), ('아마존', 'Noun'), ('배송비', 'Noun'), ('가', 'Josa'), ('안', 'Noun'), ('드니까', 'Verb'), ('이렇게', 'Adverb'), ('터', 'Noun'), ('무니', 'Noun'), ('없이', 'Adverb'), ('싼', 'Verb'), ('가격', 'Noun'), ('에', 'Josa'), ('배달', 'Noun'), ('받고', 'Verb'), (',', 'Punctuation'), ('싼', 'Verb'), ('가격', 'Noun'), ('으로', 'Josa'), ('옷', 'Noun'), ('을', 'Josa'), ('구입', 'Noun'), ('하네요', 'Verb'), ('.', 'Punctuation'), ('오버', 'Noun'), ('핏', 'Noun'), ('이라서', 'Josa'), ('아주', 'Noun'), ('여유', 'Noun'), ('있게', 'Adjective'), ('입', 'Noun'), ('을', 'Josa'), ('수', 'Noun'), ('있구요', 'Adjective'), ('.', 'Punctuation'), ('남녀', 'Noun'), ('공용', 'Noun'), ('선호', 'Noun'), ('하는', 'Verb'), ('디자인', 'Noun'), ('이라서', 'Josa'), ('딸', 'Noun'), ('이', 'Josa'), ('？', 'Foreign'), ('벌', 'Noun'), ('가지', 'Noun'), ('고', 'Josa'), ('입고', 'Verb'), ('있었는데', 'Adjective'), (',', 'Punctuation'), ('바로', 'Noun'), ('더', 'Noun'), ('사겠다더라구요', 'Verb'), ('.', 'Punctuation'), ('가격', 'Noun'), ('대비', 'Noun'), ('아주', 'Noun'), ('좋은', 'Adjective'), ('제품', 'Noun'), ('입니다', 'Adjective'), ('.', 'Punctuation')]"
2903,hive*************,2022.04.14,5,칼하트 루즈핏 반팔170/83 보통 한국옷 105입습니다(슬림핏은 110). M은 110-115정도S는 105정도네요 (커스텀핏정도로 딱 맞습니다)M과 S가 사이즈차이가 생각보다는 꽤납니다. 말그대로 루즈하게 입으실꺼면 M딱 입을꺼면 S로 (근데 건조기돌리진 마시길),"Small, Dark Cobalt Blue Heather",비공개,5536367308,하트 루즈 보통 한국 입습니다 슬림핏 정도 정도 스텀 정도 맞습니다 사이 차이 생각 보다는 납니다 그대로 루즈 하게 입으실꺼면 입을꺼면 근데 건조기 돌리진 마시길,"[('칼', 'Noun'), ('하트', 'Noun'), ('루즈', 'Noun'), ('핏', 'Noun'), ('반', 'Modifier'), ('팔', 'Noun'), ('170/83', 'Number'), ('보통', 'Noun'), ('한국', 'Noun'), ('옷', 'Noun'), ('105', 'Number'), ('입습니다', 'Adjective'), ('(', 'Punctuation'), ('슬림핏', 'Noun'), ('은', 'Josa'), ('110', 'Number'), (').', 'Punctuation'), ('M', 'Alpha'), ('은', 'Noun'), ('110-115', 'Number'), ('정도', 'Noun'), ('S', 'Alpha'), ('는', 'Verb'), ('105', 'Number'), ('정도', 'Noun'), ('네', 'Suffix'), ('요', 'Josa'), ('(', 'Punctuation'), ('커', 'Verb'), ('스텀', 'Noun'), ('핏', 'Noun'), ('정도', 'Noun'), ('로', 'Josa'), ('딱', 'Adverb'), ('맞습니다', 'Verb'), (')', 'Punctuation'), ('M', 'Alpha'), ('과', 'Noun'), ('S', 'Alpha'), ('가', 'Verb'), ('사이', 'Modifier'), ('즈', 'Modifier'), ('차이', 'Noun'), ('가', 'Josa'), ('생각', 'Noun'), ('보다는', 'Josa'), ('꽤', 'Noun'), ('납니다', 'Verb'), ('.', 'Punctuation'), ('말', 'Noun'), ('그대로', 'Noun'), ('루즈', 'Noun'), ('하게', 'Verb'), ('입으실꺼면', 'Verb'), ('M', 'Alpha'), ('딱', 'Adverb'), ('입을꺼면', 'Adjective'), ('S', 'Alpha'), ('로', 'Noun'), ('(', 'Punctuation'), ('근데', 'Adverb'), ('건조기', 'Noun'), ('돌리진', 'Verb'), ('마시길', 'Verb'), (')', 'Punctuation')]"
2904,ttol*****,2022.04.06,5,"칼하트 티셔츠를 이가격에 구매하는게 쉽지 않은데 강력 추천합니다. 180cm, 107kg 사이즈: L 딱 좋네요칼하트 사이즈는 워낙 커서 국내 기준으로 구매하여 실패한 경험이 있어 참고하시기 바랍니다.원단이 좋습니다","Dark Cobalt Blue Heather, Large",비공개,5536367308,하트 티셔츠 가격 구매 하는게 쉽지 않은데 강력 추천 합니다 사이즈 좋네요 하트 사이즈 워낙 커서 국내 기준 구매 하여 실패한 경험 있어 참고 하시기 바랍니다 원단 좋습니다,"[('칼', 'Noun'), ('하트', 'Noun'), ('티셔츠', 'Noun'), ('를', 'Josa'), ('이', 'Determiner'), ('가격', 'Noun'), ('에', 'Josa'), ('구매', 'Noun'), ('하는게', 'Verb'), ('쉽지', 'Verb'), ('않은데', 'Verb'), ('강력', 'Noun'), ('추천', 'Noun'), ('합니다', 'Verb'), ('.', 'Punctuation'), ('180', 'Number'), ('cm', 'Alpha'), (',', 'Punctuation'), ('107', 'Number'), ('kg', 'Alpha'), ('사이즈', 'Noun'), (':', 'Punctuation'), ('L', 'Alpha'), ('딱', 'Adverb'), ('좋네요', 'Adjective'), ('칼', 'Noun'), ('하트', 'Noun'), ('사이즈', 'Noun'), ('는', 'Josa'), ('워낙', 'Noun'), ('커서', 'Noun'), ('국내', 'Noun'), ('기준', 'Noun'), ('으로', 'Josa'), ('구매', 'Noun'), ('하여', 'Verb'), ('실패한', 'Adjective'), ('경험', 'Noun'), ('이', 'Josa'), ('있어', 'Adjective'), ('참고', 'Noun'), ('하시기', 'Verb'), ('바랍니다', 'Verb'), ('.', 'Punctuation'), ('원단', 'Noun'), ('이', 'Josa'), ('좋습니다', 'Adjective')]"
2905,ttol*****,2022.04.06,5,"칼하트 티셔츠를 이가격에 구매하는게 쉽지 않은데 강력 추천합니다. 180cm, 107kg 사이즈: L 딱 좋네요칼하트 사이즈는 워낙 커서 국내 기준으로 구매하여 실패한 경험이 있어 참고하시기 바랍니다.","Peat, Large",비공개,5536367308,하트 티셔츠 가격 구매 하는게 쉽지 않은데 강력 추천 합니다 사이즈 좋네요 하트 사이즈 워낙 커서 국내 기준 구매 하여 실패한 경험 있어 참고 하시기 바랍니다,"[('칼', 'Noun'), ('하트', 'Noun'), ('티셔츠', 'Noun'), ('를', 'Josa'), ('이', 'Determiner'), ('가격', 'Noun'), ('에', 'Josa'), ('구매', 'Noun'), ('하는게', 'Verb'), ('쉽지', 'Verb'), ('않은데', 'Verb'), ('강력', 'Noun'), ('추천', 'Noun'), ('합니다', 'Verb'), ('.', 'Punctuation'), ('180', 'Number'), ('cm', 'Alpha'), (',', 'Punctuation'), ('107', 'Number'), ('kg', 'Alpha'), ('사이즈', 'Noun'), (':', 'Punctuation'), ('L', 'Alpha'), ('딱', 'Adverb'), ('좋네요', 'Adjective'), ('칼', 'Noun'), ('하트', 'Noun'), ('사이즈', 'Noun'), ('는', 'Josa'), ('워낙', 'Noun'), ('커서', 'Noun'), ('국내', 'Noun'), ('기준', 'Noun'), ('으로', 'Josa'), ('구매', 'Noun'), ('하여', 'Verb'), ('실패한', 'Adjective'), ('경험', 'Noun'), ('이', 'Josa'), ('있어', 'Adjective'), ('참고', 'Noun'), ('하시기', 'Verb'), ('바랍니다', 'Verb'), ('.', 'Punctuation')]"
